dataset,split,image_id,width,height,aspect_ratio,n_boxes,is_positive
raw_png_2class,train,13d53752b7be7ba9d904bec31ed38748,1609,2048,0.78564453125,0,False
raw_png_2class,train,13ea2c59ed904bde1da93f3160edb462,1630,2048,0.7958984375,1,True
raw_png_2class,train,14387f59b61cfdebf1fc0ac124efaf6d,1630,2048,0.7958984375,1,True
raw_png_2class,train,14acad71e74049aafe906a0dedd22a09,1630,2048,0.7958984375,0,False
raw_png_2class,train,1507cf98ea325351b0104cb854a6ac83,1500,2048,0.732421875,1,True
raw_png_2class,train,150cb5d7fd49a32058caaa51714e8cd0,1630,2048,0.7958984375,1,True
raw_png_2class,train,150d9996839f2b8a8b1190fa1a3d51c1,1609,2048,0.78564453125,0,False
raw_png_2class,train,1545d3528b9cc99bcdf09d4b2b434f59,1609,2048,0.78564453125,3,True
raw_png_2class,train,154bd0a81fb28d3b7d91fa4d5232b23b,1465,2048,0.71533203125,0,False
raw_png_2class,train,1599fe0c3047a8378992398f9b52de54,1609,2048,0.78564453125,0,False
raw_png_2class,train,15c8e59fdfafb3deefc80c5a9e8a42d0,1465,2048,0.71533203125,1,True
raw_png_2class,train,15f2e36521ccae32ee5ba13db9a8c02d,1465,2048,0.71533203125,1,True
raw_png_2class,train,1602edb21b5e339d6173d362281006a6,1465,2048,0.71533203125,0,False
raw_png_2class,train,16249821f7b29715c3bb8bd6db88f00a,1630,2048,0.7958984375,0,False
raw_png_2class,train,163a193319afa5e3bf8fb33a44f1f795,1630,2048,0.7958984375,0,False
raw_png_2class,train,1640441d5a278df98b6117cd7cd3d80c,1609,2048,0.78564453125,0,False
raw_png_2class,train,16772df2fc68173354ed7b5684e40a56,1465,2048,0.71533203125,2,True
raw_png_2class,train,16c5567c9a2c621c980a8992f6540c01,1465,2048,0.71533203125,1,True
raw_png_2class,train,16cc590d0a78a8c0bea666934e52e2e7,1609,2048,0.78564453125,0,False
raw_png_2class,train,17127fbc6f1c700106b7ec6725012007,1630,2048,0.7958984375,1,True
raw_png_2class,train,174e6055becf36c2dbe1f28e74485644,1630,2048,0.7958984375,0,False
raw_png_2class,train,175c9ad9cb031644884079a42f660dfc,1630,2048,0.7958984375,1,True
raw_png_2class,train,17863d144762fb31418c8a324059243f,1465,2048,0.71533203125,0,False
raw_png_2class,train,17b3532d9302efea2d05ed05a87a15b1,1465,2048,0.71533203125,0,False
raw_png_2class,train,17b95f09393dd1f6f7cad0259c0dc236,1465,2048,0.71533203125,0,False
raw_png_2class,train,17bceaea0bcbd44c3c89f5d88bbb430b,1630,2048,0.7958984375,0,False
raw_png_2class,train,17c3d032d611eb3d1baf3434d62483a1,1630,2048,0.7958984375,0,False
raw_png_2class,train,17d91701b085d4cb0ae1c7b1c0af2bb1,1630,2048,0.7958984375,1,True
raw_png_2class,train,17de42eb1bf8e877778a1f4f81145506,1465,2048,0.71533203125,1,True
raw_png_2class,train,185d72636122b93911abdbe015985e40,1630,2048,0.7958984375,1,True
raw_png_2class,train,18a10e43b45786b4311bed1e5e5a56dd,1465,2048,0.71533203125,0,False
raw_png_2class,train,18ddefee99395e4168facfce6a0317d9,1630,2048,0.7958984375,0,False
raw_png_2class,train,19189466123f991dfd57d7b963c9c908,1630,2048,0.7958984375,1,True
raw_png_2class,train,198b5967aaa577ad4089badb22689972,1630,2048,0.7958984375,0,False
raw_png_2class,train,19acc4b912b5637af651392bc1fe6b6e,1609,2048,0.78564453125,1,True
raw_png_2class,train,1a1d13244aaafa6a12988c4e1d3efe5b,1630,2048,0.7958984375,2,True
raw_png_2class,train,1a7e527b1c6cab713b2633257ec6b4cc,1630,2048,0.7958984375,0,False
raw_png_2class,train,1a96a240cc0748f1ae02bc6a0126aac6,1630,2048,0.7958984375,0,False
raw_png_2class,train,1b26a908ba95c2e63e58f1a44d5a3490,1630,2048,0.7958984375,1,True
raw_png_2class,train,1bf6f2c0191b9bb14de79031cfdb7f71,1465,2048,0.71533203125,0,False
raw_png_2class,train,1c49d789055034b2d72cb03d5c62714d,1630,2048,0.7958984375,0,False
raw_png_2class,train,1c4e0d2ea8fc8a063cc28032dccccd2a,1465,2048,0.71533203125,0,False
raw_png_2class,train,1c77399720e266b2124c6151b7bec82b,1630,2048,0.7958984375,2,True
raw_png_2class,train,1d136d5f293069a1f77f544cf0f8265b,1630,2048,0.7958984375,1,True
raw_png_2class,train,1d15e5c98d1e27d9fe80aac31d573d9b,1630,2048,0.7958984375,0,False
raw_png_2class,train,1d2d50c66ee2e230c6327076c2fe6d00,1630,2048,0.7958984375,1,True
raw_png_2class,train,1d51d5bd22846821409cb531a95979d2,1630,2048,0.7958984375,1,True
raw_png_2class,train,1d605d35628064e2f14c0f629b34459d,1527,2048,0.74560546875,1,True
raw_png_2class,train,1d66347d2b84fc402e2c2e65372180c0,1630,2048,0.7958984375,0,False
raw_png_2class,train,1d9942a3dd57e048d36fc793694ee124,1509,2048,0.73681640625,0,False
raw_png_2class,train,1dda87c5adb8efb52c1e559ea4cabf54,1465,2048,0.71533203125,1,True
raw_png_2class,train,1ddb3b37690c98df094920a905b880ac,1630,2048,0.7958984375,0,False
raw_png_2class,train,1df290db9b7769fabaddab943891889d,1630,2048,0.7958984375,1,True
raw_png_2class,train,1e1e7be943c06f5f20c0b0d5b7adec8c,1630,2048,0.7958984375,0,False
raw_png_2class,train,1e4bc73c2bc89ee64dcab857f0e09517,1609,2048,0.78564453125,0,False
raw_png_2class,train,1e663cd20ecf71b1ea855965ff71dac8,1465,2048,0.71533203125,0,False
raw_png_2class,train,1e7ad5577c2f5e49294f9c3660968910,1465,2048,0.71533203125,1,True
raw_png_2class,train,1eef911053b9cbd0d3d7749c2e288cf1,1630,2048,0.7958984375,0,False
raw_png_2class,train,1f2ad3de97b6d7a4d8f78af09c11b580,1609,2048,0.78564453125,2,True
raw_png_2class,train,1f45cd19b6bfb4583c0c259743765aa9,1630,2048,0.7958984375,0,False
raw_png_2class,train,1f4e4c2039476a9884bdd84c20d1484f,1630,2048,0.7958984375,1,True
raw_png_2class,train,1f6e85f08f0d4626eedef5a6e3c9998f,1630,2048,0.7958984375,0,False
raw_png_2class,train,1f741efcce7da5f4fcc10378eeeab159,1630,2048,0.7958984375,1,True
raw_png_2class,train,1f9c3f799e3dc122b5c483f2243703d8,1630,2048,0.7958984375,0,False
raw_png_2class,train,1fa206b8913d99cbb1c60db491af5805,1630,2048,0.7958984375,0,False
raw_png_2class,train,1fa586cd078894845bf4a1648232cde7,1609,2048,0.78564453125,1,True
raw_png_2class,train,20ac518bf6370bc7c2b1adcf7377def8,1465,2048,0.71533203125,1,True
raw_png_2class,train,20b4b2c70e6c4e1d4ab6d1b9b9be5308,1630,2048,0.7958984375,1,True
raw_png_2class,train,20e22b55458ddc1002871f0b10bc0c91,1630,2048,0.7958984375,1,True
raw_png_2class,train,20e33b43e06836a710ce82efb89e9c9b,1630,2048,0.7958984375,0,False
raw_png_2class,train,212bc03533346819d0c6d449d631f69f,1630,2048,0.7958984375,1,True
raw_png_2class,train,215186ee75b38c34499cd0ebadc7ed20,1630,2048,0.7958984375,1,True
raw_png_2class,train,2167f4da549862d60f43782cd38fb8ae,1630,2048,0.7958984375,1,True
raw_png_2class,train,216bcdbcf4b0a44d8c1bef2e6c0de16e,1630,2048,0.7958984375,0,False
raw_png_2class,train,21a78229489f5b35b0b037f678a5cac4,1630,2048,0.7958984375,1,True
raw_png_2class,train,2253cb8df683fdb15bcd6c0f3c19b761,1630,2048,0.7958984375,0,False
raw_png_2class,train,22ddf5aaa418fa036165491a5d7bc11b,1630,2048,0.7958984375,0,False
raw_png_2class,train,23074a22d967fc9b6161a695f64d3fcd,1630,2048,0.7958984375,0,False
raw_png_2class,train,230d88855d53b8edfb4c3cc7ef1248db,1609,2048,0.78564453125,3,True
raw_png_2class,train,2311c127704c6b0cf325d4da697d2b26,1630,2048,0.7958984375,1,True
raw_png_2class,train,232f33051c77bd6ce2d185aafe9471a3,1630,2048,0.7958984375,2,True
raw_png_2class,train,234ba4da7ace03bc686fe17b05bd1aef,1465,2048,0.71533203125,0,False
raw_png_2class,train,234e773eaa0619c50f1ddcc15d00a7be,1630,2048,0.7958984375,0,False
raw_png_2class,train,23570fe4b2468282412fe26bd48dc8b9,1609,2048,0.78564453125,0,False
raw_png_2class,train,2373df6761803e7499ded779193bc96c,1465,2048,0.71533203125,0,False
raw_png_2class,train,23996a0f1390fb6e92b377327c0f8f9b,1465,2048,0.71533203125,0,False
raw_png_2class,train,23ad7fe9b48851480b0d31994b5d45bd,1630,2048,0.7958984375,0,False
raw_png_2class,train,23db13def3d7b27ac274cafd7bb6fc16,1609,2048,0.78564453125,0,False
raw_png_2class,train,23edfe4412bf14c73110dec6fdd9e66b,1630,2048,0.7958984375,1,True
raw_png_2class,train,2438ce076b0eaaf87f40f5bb0e9a712a,1630,2048,0.7958984375,0,False
raw_png_2class,train,244994960e5f6e3c406ee4c137119c3b,1630,2048,0.7958984375,0,False
raw_png_2class,train,24695ecf8d7cc8bf8b51ed3dab981a6c,1465,2048,0.71533203125,0,False
raw_png_2class,train,24da46045c5bb3dba6223d63c8a6db5a,1609,2048,0.78564453125,0,False
raw_png_2class,train,24f2397626a9dd77844c30af11d352f0,1630,2048,0.7958984375,1,True
raw_png_2class,train,25221c02e091e6ca82e2fc2b582a6e1f,1630,2048,0.7958984375,0,False
raw_png_2class,train,2524b3039b9f14943744db0d3d8e34dc,1630,2048,0.7958984375,1,True
raw_png_2class,train,254a67265452f4b67a953c445a71f664,1630,2048,0.7958984375,0,False
raw_png_2class,train,255f0dcc5ca3131051e5fc06af99fca9,1630,2048,0.7958984375,1,True
raw_png_2class,train,262ff38a88c44e1fb5a13652ef2bc246,1630,2048,0.7958984375,0,False
raw_png_2class,train,264233e448f4ac70a925dca6d1bfb64e,1465,2048,0.71533203125,2,True
raw_png_2class,train,264c80998c37d9d2764771a64792130b,1630,2048,0.7958984375,0,False
raw_png_2class,train,265a2978da4a9a2fa56c4a43a48761a6,1630,2048,0.7958984375,0,False
raw_png_2class,train,2682bff9b89f87ca6a9242cbcf4256be,1609,2048,0.78564453125,1,True
raw_png_2class,train,269e98f5e3f8aa102bc2c0cb867f3385,1630,2048,0.7958984375,0,False
raw_png_2class,train,26b447a9cadbf99a1e11f7456fb63efb,1630,2048,0.7958984375,0,False
raw_png_2class,train,26cc531e126e10d88eec413dcf0a4963,1591,2048,0.77685546875,1,True
raw_png_2class,train,26dd42f1a4341cdf6feebd22564f8939,1630,2048,0.7958984375,1,True
raw_png_2class,train,26f1aa81239b33177321598a0eb599d2,1630,2048,0.7958984375,0,False
raw_png_2class,train,27a993edd94965c0f8192f3fcec02394,1630,2048,0.7958984375,0,False
raw_png_2class,train,27d9bf4e5b772624325d6232ffc8378a,1630,2048,0.7958984375,1,True
raw_png_2class,train,27e0bc4647d8bdb17cf5e187a2854ad8,1630,2048,0.7958984375,0,False
raw_png_2class,train,282b21e3189b995ede108815e740e644,1630,2048,0.7958984375,0,False
raw_png_2class,train,282e3991652493cff28465ed8f29f03f,1630,2048,0.7958984375,0,False
raw_png_2class,train,283a13f9619b6177a7c389ca6685d715,1630,2048,0.7958984375,1,True
raw_png_2class,train,2886954b2134834a028ab36c8cb304d2,1630,2048,0.7958984375,0,False
raw_png_2class,train,28e89b25a61529a29660a2042725c41c,1630,2048,0.7958984375,0,False
raw_png_2class,train,28f1ac1024b3d9ddbfcf166818c0e78e,1630,2048,0.7958984375,0,False
raw_png_2class,train,293f56aa2f38c52c70ed4a92e2f01b46,1630,2048,0.7958984375,2,True
raw_png_2class,train,29409efa3402b9d8f044f04308b5d2d7,1630,2048,0.7958984375,1,True
raw_png_2class,train,2973bcf878fad1e9edade25be62602ce,1465,2048,0.71533203125,2,True
raw_png_2class,train,29816c46b540d79fa62a6f87c6a8d6fc,1630,2048,0.7958984375,0,False
raw_png_2class,train,29896919b15b2dd978a36b2f68a5ad93,1630,2048,0.7958984375,1,True
raw_png_2class,train,29fa27705317bd108ed3b927fdc4e3a0,1630,2048,0.7958984375,0,False
raw_png_2class,train,2a04163be4ae7d6f70732904202cc934,1630,2048,0.7958984375,2,True
raw_png_2class,train,2ac008d751dbe9d70d86a82e6544928e,1630,2048,0.7958984375,0,False
raw_png_2class,train,2ac6ca9749e1620e1ade79dfdba0cf1c,1630,2048,0.7958984375,0,False
raw_png_2class,train,2adba7934d0118b1f0600e93259db922,1609,2048,0.78564453125,0,False
raw_png_2class,train,2b46a6fc2c076cfc187b385f6a6f40e6,1630,2048,0.7958984375,2,True
raw_png_2class,train,2b76a18e45c8e62db919403c6c526ec4,1630,2048,0.7958984375,1,True
raw_png_2class,train,2b7b2e4286e785db745b0b43b487f904,1465,2048,0.71533203125,0,False
raw_png_2class,train,2bb31d34320c4d1005371802dcac319c,1630,2048,0.7958984375,1,True
raw_png_2class,train,2bbd9c0a4a6d29e644294ca5e8448f9e,1630,2048,0.7958984375,0,False
raw_png_2class,train,2bc80ebd58505c88bf1fc81b72c4fa42,1630,2048,0.7958984375,1,True
raw_png_2class,train,2bd9c72b886e97da1aff1361962c6acc,1465,2048,0.71533203125,0,False
raw_png_2class,train,2bfafe903b3edfefb46d098b15651b9d,1630,2048,0.7958984375,0,False
raw_png_2class,train,2c021b1ed5213d94d71da2a791e65055,1630,2048,0.7958984375,0,False
raw_png_2class,train,2c47b7c3864f531485f0c45061772c61,1465,2048,0.71533203125,0,False
raw_png_2class,train,2cedf9121ad3313794d4a2a98ba4a625,1630,2048,0.7958984375,0,False
raw_png_2class,train,2d100f58ccbee16aa703af0c79a4f1e4,1630,2048,0.7958984375,0,False
raw_png_2class,train,2d9d38dd92036611b2012b4f3dd41aa4,1630,2048,0.7958984375,0,False
raw_png_2class,train,2da549c2cac035213321043570aaf5a4,1630,2048,0.7958984375,1,True
raw_png_2class,train,2db1355fec22b079098465bcc763b67c,1630,2048,0.7958984375,0,False
raw_png_2class,train,2dde5ebd2f4c3ec98c3f81fc5b249005,1630,2048,0.7958984375,0,False
raw_png_2class,train,2e545f76df525fd43c42f9a8745455d1,1630,2048,0.7958984375,0,False
raw_png_2class,train,2e62eeadcca2218c0aba4f2921a27153,1630,2048,0.7958984375,1,True
raw_png_2class,train,2e7df7e047d83d145fe8b5283800b637,1630,2048,0.7958984375,0,False
raw_png_2class,train,2ee7f36fd6e157b40d4f0326f6fcc0d2,1630,2048,0.7958984375,1,True
raw_png_2class,train,2eea1ba2cc3860a65d2f95bd497dc6b7,1465,2048,0.71533203125,0,False
raw_png_2class,train,2f11b93c073630fc866ebd61708c49c5,1630,2048,0.7958984375,0,False
raw_png_2class,train,2f273193ea826c1478ea48b2eb17e383,1630,2048,0.7958984375,0,False
raw_png_2class,train,2f435606b7101ceed025a87dc5df8ae0,1630,2048,0.7958984375,0,False
raw_png_2class,train,2f53aaf3a5df96e66bdcf98d9f770d1e,1465,2048,0.71533203125,0,False
raw_png_2class,train,2f9a9468e908a35fb3c29fba6ecce60c,1630,2048,0.7958984375,0,False
raw_png_2class,train,2fc787f72bfa6b6c0bbc0a85413c8a9f,1630,2048,0.7958984375,3,True
raw_png_2class,train,2fda8b3a3c28a74c90edbe2d23917b0f,1465,2048,0.71533203125,0,False
raw_png_2class,train,2ff7ec3c591665bbe23e5f892eccda6c,1630,2048,0.7958984375,0,False
raw_png_2class,train,301af7f8978640e4dd362075aba35040,1630,2048,0.7958984375,0,False
raw_png_2class,train,3047456544795c193f2f5a12db464ced,1537,2048,0.75048828125,0,False
raw_png_2class,train,3059b9ed5f4dbe5b1af256b2b5531b40,1630,2048,0.7958984375,0,False
raw_png_2class,train,312c111ef010a30094f75c4cd420207f,1630,2048,0.7958984375,0,False
raw_png_2class,train,31b7ac12bfdae5f0a7b484464aaba81c,1465,2048,0.71533203125,0,False
raw_png_2class,train,3207291c209d2d5fcd520126145ff20a,1630,2048,0.7958984375,0,False
raw_png_2class,train,3249215304caf281062d80f4b3798634,1609,2048,0.78564453125,2,True
raw_png_2class,train,32a822c665489e49190a26a6b4667737,1630,2048,0.7958984375,0,False
raw_png_2class,train,3314474605ef3a67c309ff763c851713,1630,2048,0.7958984375,1,True
raw_png_2class,train,333c3fdb0ea842b3c4e4d799b5ea44e5,1630,2048,0.7958984375,2,True
raw_png_2class,train,338460bf0c6de576629169b75370964b,1609,2048,0.78564453125,1,True
raw_png_2class,train,3398afd26b6167deb74a1d0de2b978de,1630,2048,0.7958984375,0,False
raw_png_2class,train,33be94e3d81065693202c21aa662cfd2,1630,2048,0.7958984375,0,False
raw_png_2class,train,33c5103e3a4da2f292ec9cb42a9d1a7a,1630,2048,0.7958984375,0,False
raw_png_2class,train,33e09329292305dcb0495cd24e4e934d,1465,2048,0.71533203125,1,True
raw_png_2class,train,33ef0769c0bbda92028dd40d73a2bfae,1465,2048,0.71533203125,1,True
raw_png_2class,train,33ff45adf5e9994562b71a181ee5c676,1630,2048,0.7958984375,0,False
raw_png_2class,train,34160cfb183fc462cd261f90dd3ffac0,1630,2048,0.7958984375,0,False
raw_png_2class,train,347b32bd628a543c96ba6baf027e9781,1465,2048,0.71533203125,1,True
raw_png_2class,train,350832662b7cfc27922cdf50e319bfff,1630,2048,0.7958984375,0,False
raw_png_2class,train,3527d9a479e2c242013ed32e1c93819f,1630,2048,0.7958984375,0,False
raw_png_2class,train,35293500d91fb681fd8ff9171d8161c1,1630,2048,0.7958984375,0,False
raw_png_2class,train,356c79f84a6aefceeff3c362679a7054,1630,2048,0.7958984375,0,False
