dataset,split,image_id,class_id,class_name,xmin,ymin,xmax,ymax,bbox_width_px,bbox_height_px,bbox_area_px,bbox_width_norm,bbox_height_norm,bbox_area_norm,image_width,image_height
raw_png_2class,train,06691f5dc2caa5f72c05d4b26af810cf,1,Suspicious Calcification,1381.57713393,1134.15154688,1411.28522723,1175.23743744,29.708093299999973,41.085890559999825,1220.583470070063,0.0184637,0.02006147,0.000370408963639,1609,2048
raw_png_2class,train,06691f5dc2caa5f72c05d4b26af810cf,1,Suspicious Calcification,1441.342417215,983.25167104,1473.9859218450001,1019.90396928,32.64350463000005,36.652298239999936,1196.4594672975807,0.02028807,0.01789663,0.0003630880822041,1609,2048
raw_png_2class,train,07e191bc54c3378f9fdf23ddecc47420,0,Mass,1069.8607852,742.61819392,1536.14277446,1132.83690496,466.28198926000005,390.21871104000013,181951.9568302044,0.28979614,0.19053648,0.0552167364331872,1609,2048
raw_png_2class,train,07e191bc54c3378f9fdf23ddecc47420,1,Suspicious Calcification,1106.289068125,802.9720064,1607.999998455,1220.24588288,501.7109303299999,417.2738764799999,209350.8647711862,0.31181537,0.20374701,0.0635314493095437,1609,2048
raw_png_2class,train,07f468d6fff5b3e3b512e4b95cf0cdda,0,Mass,389.0297528,962.3912038399999,601.4467235999999,1147.62514432,212.41697079999994,185.23394048,39346.83252610909,0.13031716,0.09044626,0.0117866997358216,1630,2048
raw_png_2class,train,07f5863348560d0507bba86c8bba0586,0,Mass,1297.80834617,959.6596326399999,1373.57219803,1038.93093376,75.76385185999993,79.27130112000009,6005.899114805134,0.04708754,0.03870669,0.0018226028136426,1609,2048
raw_png_2class,train,07f5863348560d0507bba86c8bba0586,0,Mass,1451.30348682,891.38772992,1605.64758414,1065.0280038399999,154.34409731999995,173.6402739199999,26800.351336579915,0.09592548,0.08478529,0.0081330696401892,1609,2048
raw_png_2class,train,080220733f46127184e6e0158d66c2e3,0,Mass,164.10654391999998,1217.46159616,296.16126077999996,1374.3624396799999,132.05471685999998,156.90084351999985,20719.496466128745,0.08207254,0.07661174,0.0062877200956196,1609,2048
raw_png_2class,train,0806729f6ebeb658662051e8bdcfab3c,0,Mass,30.115506174999997,804.56655872,125.21011612499998,910.3474176000001,95.09460994999999,105.7808588800001,10059.189515369602,0.06115409,0.05165081,0.0031586582833129,1555,2048
raw_png_2class,train,08a64894ac411114c25dd709e2bcc471,1,Suspicious Calcification,1248.5800326,960.4817408,1300.3616118000002,1006.3958323200001,51.781579200000124,45.914091520000056,2377.504166438937,0.03176784,0.02241899,0.0007122028872816,1630,2048
raw_png_2class,train,08a64894ac411114c25dd709e2bcc471,1,Suspicious Calcification,1387.01362615,940.11234304,1418.76940025,964.2773503999999,31.755774100000053,24.16500735999989,767.3785148489952,0.01948207,0.01179932,0.0002298751781924,1630,2048
raw_png_2class,train,08a64894ac411114c25dd709e2bcc471,1,Suspicious Calcification,1512.6690792000002,900.7590912000001,1559.6189798,968.4222464,46.949900599999864,67.66315519999989,3176.778410922359,0.02880362,0.03303865,0.000951632719913,1630,2048
raw_png_2class,train,0939019fd916e0748e07d9546cd8bdf5,1,Suspicious Calcification,1299.2497561999999,927.939584,1396.2929472,996.84855808,97.0431910000002,68.90897408000001,6687.146733259504,0.0595357,0.03364696,0.002003195316472,1630,2048
raw_png_2class,train,09d71ae86ca0383de5dcbcc40fa421ce,0,Mass,1367.9018354000002,1010.50000384,1506.2713292,1141.55912192,138.36949379999987,131.05911808000008,18134.583826604023,0.08488926,0.06399371,0.0054323786865545995,1630,2048
raw_png_2class,train,0abdf3f3255cb44a2a15908a811fe6e3,1,Suspicious Calcification,1162.69646545,1310.39980544,1356.2298373499998,1434.2869504,193.5333718999998,123.88714496000011,23976.29689917289,0.11873213,0.06049177,0.0071823166995701,1630,2048
raw_png_2class,train,0adc8a85d70d053c80a88bb97d108e44,0,Mass,1352.62057725,994.1299097599999,1537.63142895,1157.84188928,185.0108517000001,163.7119795200001,30288.492764488194,0.11350359,0.07993749,0.0090731920905891,1630,2048
raw_png_2class,train,0bac94530476031873566b909b8f1161,1,Suspicious Calcification,-8.1499999957102e-06,677.32447232,133.23444775000002,811.67282176,133.2344559,134.34834944,17899.82923870147,0.08173893,0.06559978,0.0053620558254354,1630,2048
raw_png_2class,train,0cf9cd3d36a7bfb95e66c0ba482eb8c0,1,Suspicious Calcification,1180.0385326,745.64545536,1405.3976056,836.59457536,225.35907299999985,90.94912,20496.209373365746,0.1382571,0.04440875,0.0061398249896249995,1630,2048
raw_png_2class,train,0cf9cd3d36a7bfb95e66c0ba482eb8c0,0,Mass,1201.036323,739.9229747200001,1456.2478354,992.06915072,255.21151239999995,252.14617599999997,64350.60692283656,0.15657148,0.12311825,0.019276806617510002,1630,2048
raw_png_2class,train,0cf9cd3d36a7bfb95e66c0ba482eb8c0,1,Suspicious Calcification,1264.5248556000001,919.28303616,1339.8717034000001,984.04128768,75.34684779999998,64.75825151999993,4879.330121071552,0.04622506,0.03162024,0.0014616474912144,1630,2048
raw_png_2class,train,0d08356a2638c214fbc6cbeb24251c0c,0,Mass,23.547615700000005,1195.54178048,87.6707073,1267.09961728,64.1230916,71.55783680000013,4588.509723824259,0.03933932,0.03494035,0.001374529609562,1630,2048
raw_png_2class,train,0d58856b402c571d3fa0fc19d26267ca,1,Suspicious Calcification,1333.9803618,776.6682112000001,1403.9655527999998,882.83470848,69.98519099999976,106.16649727999993,7430.08258994175,0.0429357,0.05183911,0.002225748475227,1630,2048
raw_png_2class,train,0d58856b402c571d3fa0fc19d26267ca,1,Suspicious Calcification,1440.7394775,750.5705062400001,1511.9239247,828.095232,71.18444720000002,77.52472575999991,5518.554747557195,0.04367144,0.03785387,0.0016531330124728,1630,2048
raw_png_2class,train,0d6987fc066d2fad238b5c15f4e9bf8e,1,Suspicious Calcification,1344.72086375,793.73094912,1402.95263005,851.9633305599999,58.23176629999989,58.232381439999926,3390.974427106527,0.03572501,0.02843378,0.0010157970748378,1630,2048
raw_png_2class,train,0dc38f7b2936fff46ec10a0beb5aaeb2,0,Mass,1.7464568699999974,876.3871743999999,131.67497677,1046.3586201599999,129.9285199,169.97144575999994,22084.13837285992,0.0807511,0.08299387,0.0067018462957570005,1609,2048
raw_png_2class,train,0e3db7bbea14c6dd5dbab7b95bfe82e4,0,Mass,1315.6253719000001,845.1056025600001,1502.3884899,1075.71810304,186.76311799999985,230.61250047999988,43069.90963942124,0.1145786,0.11260376,0.012901981175536,1630,2048
raw_png_2class,train,0f37159abdcef6a062e404df47e8f1ac,1,Suspicious Calcification,899.0862634,485.0952396800001,1462.5626502,1168.69261312,563.4763868,683.59737344,385190.9780119415,0.38462552,0.33378778,0.12838329845214558,1465,2048
raw_png_2class,train,0fb063fe3b46db2bbe83d124a3793101,1,Suspicious Calcification,1130.8459818,1172.13771776,1363.92086,1466.2427238399998,233.07487820000006,294.10500607999984,68548.48847010624,0.15909548,0.14360596,0.022847059137060803,1465,2048
raw_png_2class,train,10e0019ae8ce05748b47e9b02131de7f,1,Suspicious Calcification,1298.67921742,1080.3634380800002,1567.16908928,1300.43656192,268.48987186,220.07312383999988,59087.404819631476,0.16686754,0.10745758,0.0179311820289532,1609,2048
raw_png_2class,train,11ad49282c890423f5bd94803842d89c,0,Mass,1524.53322165,513.23240448,1628.9462783499998,694.3931187200001,104.41305669999974,181.16071424000006,18915.543927753577,0.06405709,0.08845738,0.0056663223518242,1630,2048
raw_png_2class,train,11b8d57615519367276e766b61684f04,0,Mass,217.85396037499999,717.3549465599999,357.423587425,960.51341312,139.56962705,243.15846656000008,33937.53649182911,0.09526937,0.11872972,0.0113113056246764,1465,2048
raw_png_2class,train,11b8d57615519367276e766b61684f04,1,Suspicious Calcification,222.44043587500005,809.7683968,352.181758825,938.88273408,129.74132294999993,129.11433727999997,16751.46493051969,0.08856063,0.06304411,0.0055832260993893,1465,2048
raw_png_2class,train,11b953e33bdaee7933f8d1db574942af,0,Mass,90.31772134999999,688.78702592,324.08532864999995,911.4647552,233.76760729999995,222.67772928,52054.83997278274,0.14341571,0.10872936,0.0155934983622456,1630,2048
raw_png_2class,train,11d1c20d269f487d47fa5fc80c6f7722,1,Suspicious Calcification,98.4729618,886.2752358399999,143.2409118,917.49588992,44.76795,31.22065408000003,1397.6846808207374,0.027465,0.01524446,0.0004186890939,1630,2048
raw_png_2class,train,11dbf2405e94335db8d8011db532a5ac,1,Suspicious Calcification,1146.1810854,647.5242905599999,1395.2741972000001,1032.49352704,249.0931118000001,384.96923647999995,95893.1850620733,0.15281786,0.18797326,0.0287256713304236,1630,2048
raw_png_2class,train,11dbf2405e94335db8d8011db532a5ac,1,Suspicious Calcification,1201.63012385,566.04089344,1609.81715255,1030.00773632,408.1870286999999,463.96684288000006,189385.24701050695,0.25042149,0.22654631,0.05673206450420191,1630,2048
raw_png_2class,train,12284c56ca4887b1747c1f45bce853f1,1,Suspicious Calcification,154.65033315,1124.39155712,208.63826405,1179.0553599999998,53.98793090000001,54.66380287999982,2951.1856126166517,0.03312143,0.02669131,0.0008840543557733,1630,2048
raw_png_2class,train,12284c56ca4887b1747c1f45bce853f1,1,Suspicious Calcification,170.87580954999999,913.79918848,205.67339184999997,939.90279168,34.79758229999999,26.103603199999952,908.3422806785413,0.02134821,0.0127459,0.00027210214983899996,1630,2048
raw_png_2class,train,12284c56ca4887b1747c1f45bce853f1,1,Suspicious Calcification,249.80389774999998,986.71916032,268.69910225,1015.06403328,18.895204500000034,28.344872959999975,535.5821711057208,0.01159215,0.01384027,0.0001604384858805,1630,2048
raw_png_2class,train,129b633979a43461369df710e69e111d,0,Mass,1378.19407105,681.07355136,1431.2273435500001,726.44037632,53.033272500000066,45.36682496000003,2405.9511905634863,0.03253575,0.02215177,0.0007207244507775001,1630,2048
raw_png_2class,train,132095e759b34fba0adcba4205e1b513,0,Mass,1256.404713445,892.7220736,1343.617967955,1019.55504128,87.21325451000007,126.83296767999991,11061.515890534445,0.05420339,0.06193016,0.0033568246152423996,1609,2048
raw_png_2class,train,132095e759b34fba0adcba4205e1b513,0,Mass,1356.40141664,726.01736192,1544.9279788200001,878.65535488,188.52656218000016,152.63799296000002,28776.31607080387,0.11717002,0.07453027,0.008732713226505399,1609,2048
raw_png_2class,train,136a7d195b654c4bf862fdd076c77574,1,Suspicious Calcification,83.30930000000001,582.4865996799999,310.01377499999995,815.67218688,226.70447499999995,233.1855872000001,52864.21612374273,0.1390825,0.11386015,0.015835954312375,1630,2048
raw_png_2class,train,13ea2c59ed904bde1da93f3160edb462,1,Suspicious Calcification,1413.3787702,1064.77374464,1456.3817236,1107.4161561600001,43.002953400000024,42.64241152000022,1833.7496354581938,0.02638218,0.02082149,0.0005493162970482,1630,2048
raw_png_2class,train,14387f59b61cfdebf1fc0ac124efaf6d,1,Suspicious Calcification,1221.71405475,870.0332646400001,1253.52241265,899.09991424,31.80835789999992,29.06664959999989,924.562393430686,0.01951433,0.0141927,0.00027696103139100004,1630,2048
raw_png_2class,train,1507cf98ea325351b0104cb854a6ac83,0,Mass,129.88787250000001,1101.03455744,226.07493749999998,1174.25907712,96.18706499999996,73.22451967999996,7043.251634053932,0.06412471,0.03575416,0.0022927251412936,1500,2048
raw_png_2class,train,150cb5d7fd49a32058caaa51714e8cd0,0,Mass,1273.15807725,705.84394752,1338.60252835,771.28915968,65.44445110000015,65.44521215999998,4283.025986934254,0.04014997,0.03195567,0.0012830191918298999,1630,2048
raw_png_2class,train,1545d3528b9cc99bcdf09d4b2b434f59,0,Mass,113.84590521,910.46759424,284.80559846999995,1064.21634048,170.95969325999994,153.74874624000006,26284.838496299977,0.10625214,0.07507263,0.0079766275929282,1609,2048
raw_png_2class,train,1545d3528b9cc99bcdf09d4b2b434f59,1,Suspicious Calcification,259.48272204,774.57304576,285.76229378,804.88686592,26.279571739999994,30.313820159999977,796.6342116081776,0.01633286,0.01480167,0.0002417536038762,1609,2048
raw_png_2class,train,1545d3528b9cc99bcdf09d4b2b434f59,0,Mass,278.244136695,875.22107392,495.47414866500003,1114.73553408,217.23001197000002,239.51446016,52029.72904754489,0.13500933,0.11695042,0.0157893978474186,1609,2048
raw_png_2class,train,15c8e59fdfafb3deefc80c5a9e8a42d0,1,Suspicious Calcification,762.2559372999999,927.2004096000001,1399.5708732,1547.7113753600001,637.3149359000001,620.5109657600001,395460.90636858164,0.43502726,0.30298387,0.1318062427902962,1465,2048
raw_png_2class,train,15f2e36521ccae32ee5ba13db9a8c02d,0,Mass,1109.4534951,451.77844736000003,1389.3325742,692.2990284800001,279.8790790999999,240.52058112000003,67316.67874846244,0.19104374,0.11744169,0.0224364996895206,1465,2048
raw_png_2class,train,16772df2fc68173354ed7b5684e40a56,0,Mass,780.1343797750001,1033.6500736,1088.6289669249998,1371.51911936,308.4945871499997,337.86904576000006,104230.77178249558,0.21057651,0.16497512,0.0347398850064312,1465,2048
raw_png_2class,train,16772df2fc68173354ed7b5684e40a56,1,Suspicious Calcification,797.5221498000001,1083.09486592,1135.3167223,1449.35330816,337.79457249999996,366.25844224,123720.11392097673,0.2305765,0.17883713,0.041235639505445,1465,2048
raw_png_2class,train,16c5567c9a2c621c980a8992f6540c01,0,Mass,1331.681388775,417.42675968000003,1460.646671925,652.22930432,128.96528315,234.80254463999995,30281.37665383811,0.08803091,0.11464968,0.010092715661608801,1465,2048
raw_png_2class,train,17127fbc6f1c700106b7ec6725012007,0,Mass,250.1822941,994.24637952,418.9035941,1188.81217536,168.7213,194.56579584000008,32827.39400965941,0.10351,0.09500283,0.0098337429333,1630,2048
raw_png_2class,train,175c9ad9cb031644884079a42f660dfc,0,Mass,298.18406630000004,881.5655935999999,373.8643795,953.95588096,75.68031319999994,72.39028736,5478.519620042797,0.04642964,0.03534682,0.0016411401277448001,1630,2048
raw_png_2class,train,17d91701b085d4cb0ae1c7b1c0af2bb1,1,Suspicious Calcification,422.05939635,797.71872256,490.28655085,853.41287424,68.22715450000004,55.694151680000004,3799.853491417797,0.04185715,0.02719441,0.0011382804985315,1630,2048
raw_png_2class,train,17de42eb1bf8e877778a1f4f81145506,0,Mass,110.54851909999998,1034.56775168,356.11369429999996,1309.92612352,245.5651752,275.35837184,67618.42682367635,0.16762128,0.13445233,0.022537071653582402,1465,2048
raw_png_2class,train,185d72636122b93911abdbe015985e40,0,Mass,49.6019432,1286.1358694399999,131.5607882,1381.835264,81.958845,95.6993945600002,7843.411845336899,0.0502815,0.04672822,0.00234956499393,1630,2048
raw_png_2class,train,19189466123f991dfd57d7b963c9c908,0,Mass,0.6126762500000019,886.30429696,53.271244349999996,950.66671104,52.6585681,64.36241408000001,3389.232564912079,0.03230587,0.03142696,0.0010152752842551998,1630,2048
raw_png_2class,train,19acc4b912b5637af651392bc1fe6b6e,0,Mass,247.17718658,798.81724928,403.67875982000004,1011.3801728,156.50157324000003,212.5629235199999,33266.43194337379,0.09726636,0.10379049,0.0100953231649164,1609,2048
raw_png_2class,train,1a1d13244aaafa6a12988c4e1d3efe5b,0,Mass,1345.7804045,909.29916928,1404.1110955,961.5412121600001,58.33069099999989,52.2420428800001,3047.31446044203,0.0357857,0.02550881,0.000912850622017,1630,2048
raw_png_2class,train,1a1d13244aaafa6a12988c4e1d3efe5b,1,Suspicious Calcification,1424.94600815,946.48102912,1439.0454918500002,962.82198016,14.099483700000292,16.340951039999936,230.3989728309819,0.00864999,0.00797898,6.90180972102e-05,1630,2048
raw_png_2class,train,1b26a908ba95c2e63e58f1a44d5a3490,0,Mass,243.81366405,721.84722432,405.55505955,921.00619264,161.7413955,199.15896831999999,32212.24946241709,0.09922785,0.09724559,0.009649470817681501,1630,2048
raw_png_2class,train,1c77399720e266b2124c6151b7bec82b,1,Suspicious Calcification,1435.45370535,891.9220428799999,1528.06090025,974.61049344,92.60719489999997,82.68845056000009,7657.54545698894,0.05681423,0.04037522,0.0022938870353806,1630,2048
raw_png_2class,train,1c77399720e266b2124c6151b7bec82b,0,Mass,1461.7548882,1209.55415552,1553.663677,1319.06225152,91.90878879999991,109.50809600000002,10064.756467154117,0.05638576,0.05347075,0.00301498887652,1630,2048
raw_png_2class,train,1d136d5f293069a1f77f544cf0f8265b,1,Suspicious Calcification,1306.05498175,780.86546432,1385.8318598500002,836.9089638400001,79.7768781000002,56.04349952000007,4470.975429504465,0.04894287,0.02736499,0.0013393211481212998,1630,2048
raw_png_2class,train,1d2d50c66ee2e230c6327076c2fe6d00,0,Mass,1225.5970326,721.39312128,1338.6549736000002,872.69364736,113.05794100000026,151.30052608000005,17105.725950821645,0.0693607,0.07387721,0.005124174999646999,1630,2048
raw_png_2class,train,1d51d5bd22846821409cb531a95979d2,0,Mass,195.95161545000002,867.13417728,355.06522275000003,1077.5169843200001,159.1136073,210.3828070400001,33474.767342034254,0.09761571,0.10272598,0.010027669473145798,1630,2048
raw_png_2class,train,1d605d35628064e2f14c0f629b34459d,0,Mass,47.22649864499999,614.6345574400001,224.55992521500002,783.49154304,177.33342657000003,168.85698559999992,29943.987856729138,0.11613191,0.0824497,0.009575041139927,1527,2048
raw_png_2class,train,1dda87c5adb8efb52c1e559ea4cabf54,0,Mass,2.9042892499999953,968.19815424,149.25814085,1160.9681408000001,146.35385159999998,192.76998656000012,28212.630005936247,0.09990024,0.09412597,0.0094032069932328,1465,2048
raw_png_2class,train,1df290db9b7769fabaddab943891889d,0,Mass,96.12809270000001,1040.71929856,243.80319129999998,1213.4719897599998,147.67509859999996,172.75269119999984,25511.270706375322,0.09059822,0.0843519,0.007642131993617999,1630,2048
raw_png_2class,train,1e7ad5577c2f5e49294f9c3660968910,0,Mass,373.31069935,941.3808640000001,510.97918125,1081.58721024,137.66848190000002,140.20634624000002,19301.994839606577,0.09397166,0.06846013,0.006433312059915799,1465,2048
raw_png_2class,train,1f2ad3de97b6d7a4d8f78af09c11b580,0,Mass,65.027743045,434.96601599999997,181.96862411499998,583.58847488,116.94088106999999,148.62245888000007,17380.041288217053,0.07267923,0.07256956,0.0052742997422388005,1609,2048
raw_png_2class,train,1f2ad3de97b6d7a4d8f78af09c11b580,0,Mass,164.787448585,756.79322112,250.29448731500003,861.4757580800001,85.50703873000003,104.6825369600001,8951.093742193389,0.05314297,0.05111452,0.0027163774029244,1609,2048
raw_png_2class,train,1f4e4c2039476a9884bdd84c20d1484f,0,Mass,1415.3056909999998,1080.8293785600001,1587.0611382,1234.8659712,171.75544720000016,154.03659263999998,26456.62385404745,0.10537144,0.07521318,0.0079253210835792,1630,2048
raw_png_2class,train,1f741efcce7da5f4fcc10378eeeab159,1,Suspicious Calcification,7.090736349999994,1271.87904512,105.21010224999999,1336.92254208,98.11936589999999,65.04349696000008,6382.026677633786,0.06019593,0.03175952,0.0019117938427536,1630,2048
raw_png_2class,train,1fa586cd078894845bf4a1648232cde7,0,Mass,0.0,1187.2564224,287.80730059999996,1385.99831552,287.80730059999996,198.74189312,57199.3677750009,0.1788734,0.09704194,0.017358221750396,1609,2048
raw_png_2class,train,20ac518bf6370bc7c2b1adcf7377def8,1,Suspicious Calcification,1034.776401975,1283.15354112,1126.215094825,1372.07993344,91.43869285000005,88.9263923200001,8131.313073607093,0.06241549,0.04342109,0.0027101486086841,1465,2048
raw_png_2class,train,20b4b2c70e6c4e1d4ab6d1b9b9be5308,1,Suspicious Calcification,443.7209146,931.72356096,473.91317640000005,961.9138048,30.19226180000004,30.190243839999994,911.5117458231183,0.01852286,0.01474133,0.0002730515918038,1630,2048
raw_png_2class,train,20e22b55458ddc1002871f0b10bc0c91,0,Mass,238.23032724999996,997.0290688,385.68187135,1113.0105856,147.45154410000004,115.98151680000001,17101.653739220095,0.09046107,0.0566316,0.005122955131812,1630,2048
raw_png_2class,train,212bc03533346819d0c6d449d631f69f,1,Suspicious Calcification,1404.3497193500002,450.494208,1619.97552445,1137.1930112,215.62580509999975,686.6988031999999,148069.98230120627,0.13228577,0.33530215,0.0443557030954055,1630,2048
raw_png_2class,train,215186ee75b38c34499cd0ebadc7ed20,0,Mass,1198.2304980499998,959.93448448,1438.18975815,1185.91309824,239.95926010000017,225.97861375999992,54225.6609562733,0.14721427,0.11034112,0.0162437874317824,1630,2048
raw_png_2class,train,2167f4da549862d60f43782cd38fb8ae,0,Mass,1236.05230085,1031.864832,1322.37829075,1119.6354355199999,86.32598989999997,87.7706035199999,7576.884232984413,0.05296073,0.04285674,0.0022697242358201996,1630,2048
raw_png_2class,train,21a78229489f5b35b0b037f678a5cac4,0,Mass,1408.4946382,1074.8448665600001,1494.7623556,1143.53845248,86.26771740000004,68.6935859199998,5926.038857339165,0.05292498,0.03354179,0.0017751985649142002,1630,2048
raw_png_2class,train,230d88855d53b8edfb4c3cc7ef1248db,1,Suspicious Calcification,174.73614498,793.4169599999999,220.98285965999997,831.4193408,46.24671467999997,38.00238080000008,1757.4852620183128,0.02874252,0.01855585,0.000533341889742,1609,2048
raw_png_2class,train,230d88855d53b8edfb4c3cc7ef1248db,1,Suspicious Calcification,351.69638652500004,799.58380544,466.653628035,940.9791590399999,114.95724150999996,141.3953535999999,16254.419812187032,0.07144639,0.0690407,0.004932708778072999,1609,2048
raw_png_2class,train,230d88855d53b8edfb4c3cc7ef1248db,1,Suspicious Calcification,364.128003225,938.22736384,417.00049945500007,988.65195008,52.87249623000008,50.42458624000005,2666.0737458737167,0.03286047,0.02462138,0.0008090701188486,1609,2048
raw_png_2class,train,2311c127704c6b0cf325d4da697d2b26,1,Suspicious Calcification,104.12614410000002,675.0715596800001,210.6099691,739.50383104,106.48382499999998,64.43227135999996,6860.994707850747,0.0653275,0.03146107,0.002055273050425,1630,2048
raw_png_2class,train,232f33051c77bd6ce2d185aafe9471a3,1,Suspicious Calcification,20.660836799999995,544.68475904,151.4532104,713.00441088,130.7923736,168.31965184,22014.926787679207,0.08024072,0.08218733,0.0065947705340776005,1630,2048
raw_png_2class,train,232f33051c77bd6ce2d185aafe9471a3,0,Mass,45.318433600000006,793.41080576,211.4895986,952.0754688000001,166.17116499999997,158.66466304000005,26365.491901689245,0.1019455,0.07747298,0.00789802168259,1630,2048
raw_png_2class,train,23edfe4412bf14c73110dec6fdd9e66b,0,Mass,1394.33105475,672.7138304,1451.65465025,728.60596224,57.32359550000001,55.89213184000005,3203.937957228834,0.03516785,0.02729108,0.000959768607778,1630,2048
raw_png_2class,train,24f2397626a9dd77844c30af11d352f0,0,Mass,1105.7396444,760.7289651199999,1249.9654674,904.95637504,144.225823,144.22740992000013,20801.316894870382,0.0884821,0.07042354,0.006231222708634,1630,2048
raw_png_2class,train,2524b3039b9f14943744db0d3d8e34dc,0,Mass,412.54485,890.1348761600001,488.36661460000005,972.98044928,75.82176460000005,82.84557311999993,6281.497543256726,0.04651642,0.04045194,0.0018816794308548,1630,2048
raw_png_2class,train,255f0dcc5ca3131051e5fc06af99fca9,1,Suspicious Calcification,1547.79563625,1141.89097984,1629.00000315,1220.35303424,81.2043669000002,78.46205439999994,6371.46145322537,0.04981863,0.03831155,0.0019086289341765001,1630,2048
raw_png_2class,train,264233e448f4ac70a925dca6d1bfb64e,0,Mass,1153.1632351,826.51216896,1463.9078132000002,1154.97874432,310.7445781000001,328.46657536,102069.20738019509,0.21211234,0.16038407,0.0340194403864238,1465,2048
raw_png_2class,train,264233e448f4ac70a925dca6d1bfb64e,1,Suspicious Calcification,1231.866910025,977.1698073599999,1324.143055475,1057.25453312,92.27614545000006,80.08472575999997,7389.909802553124,0.06298713,0.03910387,0.0024630405431931,1465,2048
raw_png_2class,train,2682bff9b89f87ca6a9242cbcf4256be,0,Mass,1129.723396895,460.03815424000004,1493.849123385,864.53492736,364.12572649000003,404.49677311999994,147287.6813751807,0.22630561,0.19750819,0.0446972114179459,1609,2048
raw_png_2class,train,26cc531e126e10d88eec413dcf0a4963,0,Mass,62.41386403000001,1289.9196928000001,250.78209095,1446.52877824,188.36822691999998,156.60908543999994,29500.175743895576,0.11839612,0.07646928,0.0090536660511936,1591,2048
raw_png_2class,train,26dd42f1a4341cdf6feebd22564f8939,1,Suspicious Calcification,1321.5515466,1221.47073024,1467.2327966,1375.36185344,145.6812500000001,153.89112320000004,22419.05119168002,0.089375,0.07514215,0.00671582965625,1630,2048
raw_png_2class,train,27d9bf4e5b772624325d6232ffc8378a,1,Suspicious Calcification,1245.16277835,839.55193856,1625.2322744500002,1100.85531648,380.06949610000015,261.30337792,99313.4431752823,0.23317147,0.12758954,0.0297502405984238,1630,2048
